icon_name,url,saved_path
bouquet,https://files.svgcdn.io/fluent-emoji-flat/bouquet.svg,animals_icons/bouquet_8.svg
bug,https://files.svgcdn.io/twemoji/bug.svg,animals_icons/bug.svg
bug,https://files.svgcdn.io/streamline-emojis/bug.svg,animals_icons/bug_2.svg
bug,https://files.svgcdn.io/openmoji/bug.svg,animals_icons/bug_3.svg
bug,https://files.svgcdn.io/noto/bug.svg,animals_icons/bug_4.svg
bug,https://files.svgcdn.io/noto-v1/bug.svg,animals_icons/bug_5.svg
bug,https://files.svgcdn.io/fluent-emoji/bug.svg,animals_icons/bug_6.svg
bug,https://files.svgcdn.io/fluent-emoji-high-contrast/bug.svg,animals_icons/bug_7.svg
bug,https://files.svgcdn.io/fluent-emoji-flat/bug.svg,animals_icons/bug_8.svg
butterfly,https://files.svgcdn.io/twemoji/butterfly.svg,animals_icons/butterfly_5.svg
butterfly,https://files.svgcdn.io/openmoji/butterfly.svg,animals_icons/butterfly_6.svg
butterfly,https://files.svgcdn.io/noto/butterfly.svg,animals_icons/butterfly_7.svg
butterfly,https://files.svgcdn.io/noto-v1/butterfly.svg,animals_icons/butterfly_8.svg
butterfly,https://files.svgcdn.io/fluent-emoji/butterfly.svg,animals_icons/butterfly_9.svg
butterfly,https://files.svgcdn.io/fluent-emoji-high-contrast/butterfly.svg,animals_icons/butterfly_10.svg
butterfly,https://files.svgcdn.io/fluent-emoji-flat/butterfly.svg,animals_icons/butterfly_11.svg
cactus,https://files.svgcdn.io/twemoji/cactus.svg,animals_icons/cactus.svg
cactus,https://files.svgcdn.io/openmoji/cactus.svg,animals_icons/cactus_2.svg
cactus,https://files.svgcdn.io/noto/cactus.svg,animals_icons/cactus_3.svg
cactus,https://files.svgcdn.io/noto-v1/cactus.svg,animals_icons/cactus_4.svg
cactus,https://files.svgcdn.io/fluent-emoji/cactus.svg,animals_icons/cactus_5.svg
cactus,https://files.svgcdn.io/fluent-emoji-high-contrast/cactus.svg,animals_icons/cactus_6.svg
cactus,https://files.svgcdn.io/fluent-emoji-flat/cactus.svg,animals_icons/cactus_7.svg
cactus-1,https://files.svgcdn.io/streamline-emojis/cactus-1.svg,animals_icons/cactus-1.svg
cactus-2,https://files.svgcdn.io/streamline-emojis/cactus-2.svg,animals_icons/cactus-2.svg
camel,https://files.svgcdn.io/twemoji/camel.svg,animals_icons/camel.svg
camel,https://files.svgcdn.io/streamline-emojis/camel.svg,animals_icons/camel_2.svg
camel,https://files.svgcdn.io/openmoji/camel.svg,animals_icons/camel_3.svg
camel,https://files.svgcdn.io/noto/camel.svg,animals_icons/camel_4.svg
camel,https://files.svgcdn.io/noto-v1/camel.svg,animals_icons/camel_5.svg
camel,https://files.svgcdn.io/fluent-emoji/camel.svg,animals_icons/camel_6.svg
camel,https://files.svgcdn.io/fluent-emoji-high-contrast/camel.svg,animals_icons/camel_7.svg
camel,https://files.svgcdn.io/fluent-emoji-flat/camel.svg,animals_icons/camel_8.svg
cat,https://files.svgcdn.io/twemoji/cat.svg,animals_icons/cat_6.svg
cat,https://files.svgcdn.io/streamline-emojis/cat.svg,animals_icons/cat_7.svg
cat,https://files.svgcdn.io/openmoji/cat.svg,animals_icons/cat_8.svg
cat,https://files.svgcdn.io/noto/cat.svg,animals_icons/cat_9.svg
cat,https://files.svgcdn.io/noto-v1/cat.svg,animals_icons/cat_10.svg
cat,https://files.svgcdn.io/fluent-emoji/cat.svg,animals_icons/cat_11.svg
cat,https://files.svgcdn.io/fluent-emoji-high-contrast/cat.svg,animals_icons/cat_12.svg
cat,https://files.svgcdn.io/fluent-emoji-flat/cat.svg,animals_icons/cat_13.svg
cat-face,https://files.svgcdn.io/twemoji/cat-face.svg,animals_icons/cat-face.svg
cat-face,https://files.svgcdn.io/streamline-emojis/cat-face.svg,animals_icons/cat-face_2.svg
cat-face,https://files.svgcdn.io/openmoji/cat-face.svg,animals_icons/cat-face_3.svg
cat-face,https://files.svgcdn.io/noto/cat-face.svg,animals_icons/cat-face_4.svg
cat-face,https://files.svgcdn.io/noto-v1/cat-face.svg,animals_icons/cat-face_5.svg
cat-face,https://files.svgcdn.io/fluent-emoji/cat-face.svg,animals_icons/cat-face_6.svg
cat-face,https://files.svgcdn.io/fluent-emoji-high-contrast/cat-face.svg,animals_icons/cat-face_7.svg
cat-face,https://files.svgcdn.io/fluent-emoji-flat/cat-face.svg,animals_icons/cat-face_8.svg
cherry-blossom,https://files.svgcdn.io/twemoji/cherry-blossom.svg,animals_icons/cherry-blossom.svg
cherry-blossom,https://files.svgcdn.io/openmoji/cherry-blossom.svg,animals_icons/cherry-blossom_2.svg
cherry-blossom,https://files.svgcdn.io/noto/cherry-blossom.svg,animals_icons/cherry-blossom_3.svg
cherry-blossom,https://files.svgcdn.io/noto-v1/cherry-blossom.svg,animals_icons/cherry-blossom_4.svg
cherry-blossom,https://files.svgcdn.io/fluent-emoji/cherry-blossom.svg,animals_icons/cherry-blossom_5.svg
cherry-blossom,https://files.svgcdn.io/fluent-emoji-high-contrast/cherry-blossom.svg,animals_icons/cherry-blossom_6.svg
cherry-blossom,https://files.svgcdn.io/fluent-emoji-flat/cherry-blossom.svg,animals_icons/cherry-blossom_7.svg
chicken,https://files.svgcdn.io/twemoji/chicken.svg,animals_icons/chicken.svg
chicken,https://files.svgcdn.io/streamline-emojis/chicken.svg,animals_icons/chicken_2.svg
chicken,https://files.svgcdn.io/openmoji/chicken.svg,animals_icons/chicken_3.svg
chicken,https://files.svgcdn.io/noto/chicken.svg,animals_icons/chicken_4.svg
chicken,https://files.svgcdn.io/noto-v1/chicken.svg,animals_icons/chicken_5.svg
chicken,https://files.svgcdn.io/fluent-emoji/chicken.svg,animals_icons/chicken_6.svg
chicken,https://files.svgcdn.io/fluent-emoji-high-contrast/chicken.svg,animals_icons/chicken_7.svg
chicken,https://files.svgcdn.io/fluent-emoji-flat/chicken.svg,animals_icons/chicken_8.svg
chipmunk,https://files.svgcdn.io/twemoji/chipmunk.svg,animals_icons/chipmunk.svg
chipmunk,https://files.svgcdn.io/streamline-emojis/chipmunk.svg,animals_icons/chipmunk_2.svg
chipmunk,https://files.svgcdn.io/openmoji/chipmunk.svg,animals_icons/chipmunk_3.svg
chipmunk,https://files.svgcdn.io/noto/chipmunk.svg,animals_icons/chipmunk_4.svg
chipmunk,https://files.svgcdn.io/noto-v1/chipmunk.svg,animals_icons/chipmunk_5.svg
chipmunk,https://files.svgcdn.io/fluent-emoji/chipmunk.svg,animals_icons/chipmunk_6.svg
chipmunk,https://files.svgcdn.io/fluent-emoji-high-contrast/chipmunk.svg,animals_icons/chipmunk_7.svg
chipmunk,https://files.svgcdn.io/fluent-emoji-flat/chipmunk.svg,animals_icons/chipmunk_8.svg
christmas-tree,https://files.svgcdn.io/streamline-emojis/christmas-tree.svg,animals_icons/christmas-tree.svg
cloud-1,https://files.svgcdn.io/streamline-emojis/cloud-1.svg,animals_icons/cloud-1.svg
cloud-2,https://files.svgcdn.io/streamline-emojis/cloud-2.svg,animals_icons/cloud-2.svg
cloud-with-rain-1,https://files.svgcdn.io/streamline-emojis/cloud-with-rain-1.svg,animals_icons/cloud-with-rain-1.svg
cloud-with-rain-2,https://files.svgcdn.io/streamline-emojis/cloud-with-rain-2.svg,animals_icons/cloud-with-rain-2.svg
cockroach,https://files.svgcdn.io/twemoji/cockroach.svg,animals_icons/cockroach.svg
cockroach,https://files.svgcdn.io/openmoji/cockroach.svg,animals_icons/cockroach_2.svg
cockroach,https://files.svgcdn.io/noto/cockroach.svg,animals_icons/cockroach_3.svg
cockroach,https://files.svgcdn.io/fluent-emoji/cockroach.svg,animals_icons/cockroach_4.svg
cockroach,https://files.svgcdn.io/fluent-emoji-high-contrast/cockroach.svg,animals_icons/cockroach_5.svg
cockroach,https://files.svgcdn.io/fluent-emoji-flat/cockroach.svg,animals_icons/cockroach_6.svg
collision,https://files.svgcdn.io/streamline-emojis/collision.svg,animals_icons/collision.svg
coral,https://files.svgcdn.io/twemoji/coral.svg,animals_icons/coral.svg
coral,https://files.svgcdn.io/openmoji/coral.svg,animals_icons/coral_2.svg
coral,https://files.svgcdn.io/noto/coral.svg,animals_icons/coral_3.svg
coral,https://files.svgcdn.io/fluent-emoji/coral.svg,animals_icons/coral_4.svg
coral,https://files.svgcdn.io/fluent-emoji-high-contrast/coral.svg,animals_icons/coral_5.svg
coral,https://files.svgcdn.io/fluent-emoji-flat/coral.svg,animals_icons/coral_6.svg
cow,https://files.svgcdn.io/twemoji/cow.svg,animals_icons/cow.svg
cow,https://files.svgcdn.io/streamline-emojis/cow.svg,animals_icons/cow_2.svg
cow,https://files.svgcdn.io/openmoji/cow.svg,animals_icons/cow_3.svg
cow,https://files.svgcdn.io/noto/cow.svg,animals_icons/cow_4.svg
cow,https://files.svgcdn.io/noto-v1/cow.svg,animals_icons/cow_5.svg
cow,https://files.svgcdn.io/fluent-emoji/cow.svg,animals_icons/cow_6.svg
cow,https://files.svgcdn.io/fluent-emoji-high-contrast/cow.svg,animals_icons/cow_7.svg
cow,https://files.svgcdn.io/fluent-emoji-flat/cow.svg,animals_icons/cow_8.svg
cow-face,https://files.svgcdn.io/twemoji/cow-face.svg,animals_icons/cow-face.svg
cow-face,https://files.svgcdn.io/streamline-emojis/cow-face.svg,animals_icons/cow-face_2.svg
cow-face,https://files.svgcdn.io/openmoji/cow-face.svg,animals_icons/cow-face_3.svg
cow-face,https://files.svgcdn.io/noto/cow-face.svg,animals_icons/cow-face_4.svg
cow-face,https://files.svgcdn.io/noto-v1/cow-face.svg,animals_icons/cow-face_5.svg
cow-face,https://files.svgcdn.io/fluent-emoji/cow-face.svg,animals_icons/cow-face_6.svg
cow-face,https://files.svgcdn.io/fluent-emoji-high-contrast/cow-face.svg,animals_icons/cow-face_7.svg
cow-face,https://files.svgcdn.io/fluent-emoji-flat/cow-face.svg,animals_icons/cow-face_8.svg
crab,https://files.svgcdn.io/twemoji/crab.svg,animals_icons/crab.svg
crab,https://files.svgcdn.io/noto/crab.svg,animals_icons/crab_2.svg
crescent-moon,https://files.svgcdn.io/streamline-emojis/crescent-moon.svg,animals_icons/crescent-moon.svg
cricket,https://files.svgcdn.io/twemoji/cricket.svg,animals_icons/cricket.svg
cricket,https://files.svgcdn.io/openmoji/cricket.svg,animals_icons/cricket_2.svg
cricket,https://files.svgcdn.io/noto/cricket.svg,animals_icons/cricket_3.svg
cricket,https://files.svgcdn.io/fluent-emoji/cricket.svg,animals_icons/cricket_4.svg
cricket,https://files.svgcdn.io/fluent-emoji-high-contrast/cricket.svg,animals_icons/cricket_5.svg
cricket,https://files.svgcdn.io/fluent-emoji-flat/cricket.svg,animals_icons/cricket_6.svg
crocodile,https://files.svgcdn.io/twemoji/crocodile.svg,animals_icons/crocodile.svg
crocodile,https://files.svgcdn.io/streamline-emojis/crocodile.svg,animals_icons/crocodile_2.svg
crocodile,https://files.svgcdn.io/openmoji/crocodile.svg,animals_icons/crocodile_3.svg
crocodile,https://files.svgcdn.io/noto/crocodile.svg,animals_icons/crocodile_4.svg
crocodile,https://files.svgcdn.io/noto-v1/crocodile.svg,animals_icons/crocodile_5.svg
crocodile,https://files.svgcdn.io/fluent-emoji/crocodile.svg,animals_icons/crocodile_6.svg
crocodile,https://files.svgcdn.io/fluent-emoji-high-contrast/crocodile.svg,animals_icons/crocodile_7.svg
crocodile,https://files.svgcdn.io/fluent-emoji-flat/crocodile.svg,animals_icons/crocodile_8.svg
dashing-away,https://files.svgcdn.io/streamline-emojis/dashing-away.svg,animals_icons/dashing-away.svg
deciduous-tree,https://files.svgcdn.io/twemoji/deciduous-tree.svg,animals_icons/deciduous-tree.svg
deciduous-tree,https://files.svgcdn.io/openmoji/deciduous-tree.svg,animals_icons/deciduous-tree_2.svg
deciduous-tree,https://files.svgcdn.io/noto/deciduous-tree.svg,animals_icons/deciduous-tree_3.svg
deciduous-tree,https://files.svgcdn.io/noto-v1/deciduous-tree.svg,animals_icons/deciduous-tree_4.svg
deciduous-tree,https://files.svgcdn.io/fluent-emoji/deciduous-tree.svg,animals_icons/deciduous-tree_5.svg
deciduous-tree,https://files.svgcdn.io/fluent-emoji-high-contrast/deciduous-tree.svg,animals_icons/deciduous-tree_6.svg
deciduous-tree,https://files.svgcdn.io/fluent-emoji-flat/deciduous-tree.svg,animals_icons/deciduous-tree_7.svg
deer,https://files.svgcdn.io/twemoji/deer.svg,animals_icons/deer_5.svg
deer,https://files.svgcdn.io/openmoji/deer.svg,animals_icons/deer_6.svg
deer,https://files.svgcdn.io/noto/deer.svg,animals_icons/deer_7.svg
deer,https://files.svgcdn.io/noto-v1/deer.svg,animals_icons/deer_8.svg
deer,https://files.svgcdn.io/fluent-emoji/deer.svg,animals_icons/deer_9.svg
deer,https://files.svgcdn.io/fluent-emoji-high-contrast/deer.svg,animals_icons/deer_10.svg
deer,https://files.svgcdn.io/fluent-emoji-flat/deer.svg,animals_icons/deer_11.svg
dizzy,https://files.svgcdn.io/streamline-emojis/dizzy.svg,animals_icons/dizzy.svg
dodo,https://files.svgcdn.io/twemoji/dodo.svg,animals_icons/dodo.svg
dodo,https://files.svgcdn.io/openmoji/dodo.svg,animals_icons/dodo_2.svg
dodo,https://files.svgcdn.io/noto/dodo.svg,animals_icons/dodo_3.svg
dodo,https://files.svgcdn.io/fluent-emoji/dodo.svg,animals_icons/dodo_4.svg
dodo,https://files.svgcdn.io/fluent-emoji-high-contrast/dodo.svg,animals_icons/dodo_5.svg
dodo,https://files.svgcdn.io/fluent-emoji-flat/dodo.svg,animals_icons/dodo_6.svg
dog,https://files.svgcdn.io/twemoji/dog.svg,animals_icons/dog_9.svg
dog,https://files.svgcdn.io/streamline-emojis/dog.svg,animals_icons/dog_10.svg
dog,https://files.svgcdn.io/openmoji/dog.svg,animals_icons/dog_11.svg
dog,https://files.svgcdn.io/noto/dog.svg,animals_icons/dog_12.svg
dog,https://files.svgcdn.io/noto-v1/dog.svg,animals_icons/dog_13.svg
dog,https://files.svgcdn.io/fluent-emoji/dog.svg,animals_icons/dog_14.svg
dog,https://files.svgcdn.io/fluent-emoji-high-contrast/dog.svg,animals_icons/dog_15.svg
dog,https://files.svgcdn.io/fluent-emoji-flat/dog.svg,animals_icons/dog_16.svg
dog-face,https://files.svgcdn.io/twemoji/dog-face.svg,animals_icons/dog-face.svg
dog-face,https://files.svgcdn.io/streamline-emojis/dog-face.svg,animals_icons/dog-face_2.svg
dog-face,https://files.svgcdn.io/openmoji/dog-face.svg,animals_icons/dog-face_3.svg
dog-face,https://files.svgcdn.io/noto/dog-face.svg,animals_icons/dog-face_4.svg
dog-face,https://files.svgcdn.io/noto-v1/dog-face.svg,animals_icons/dog-face_5.svg
dog-face,https://files.svgcdn.io/fluent-emoji/dog-face.svg,animals_icons/dog-face_6.svg
dog-face,https://files.svgcdn.io/fluent-emoji-high-contrast/dog-face.svg,animals_icons/dog-face_7.svg
dog-face,https://files.svgcdn.io/fluent-emoji-flat/dog-face.svg,animals_icons/dog-face_8.svg
dolphin,https://files.svgcdn.io/twemoji/dolphin.svg,animals_icons/dolphin_5.svg
dolphin,https://files.svgcdn.io/streamline-emojis/dolphin.svg,animals_icons/dolphin_6.svg
dolphin,https://files.svgcdn.io/openmoji/dolphin.svg,animals_icons/dolphin_7.svg
dolphin,https://files.svgcdn.io/noto/dolphin.svg,animals_icons/dolphin_8.svg
dolphin,https://files.svgcdn.io/noto-v1/dolphin.svg,animals_icons/dolphin_9.svg
dolphin,https://files.svgcdn.io/fluent-emoji/dolphin.svg,animals_icons/dolphin_10.svg
dolphin,https://files.svgcdn.io/fluent-emoji-high-contrast/dolphin.svg,animals_icons/dolphin_11.svg
dolphin,https://files.svgcdn.io/fluent-emoji-flat/dolphin.svg,animals_icons/dolphin_12.svg
donkey,https://files.svgcdn.io/openmoji/donkey.svg,animals_icons/donkey.svg
donkey,https://files.svgcdn.io/noto/donkey.svg,animals_icons/donkey_2.svg
donkey,https://files.svgcdn.io/fluent-emoji/donkey.svg,animals_icons/donkey_3.svg
donkey,https://files.svgcdn.io/fluent-emoji-high-contrast/donkey.svg,animals_icons/donkey_4.svg
donkey,https://files.svgcdn.io/fluent-emoji-flat/donkey.svg,animals_icons/donkey_5.svg
dove,https://files.svgcdn.io/twemoji/dove.svg,animals_icons/dove_4.svg
dove,https://files.svgcdn.io/openmoji/dove.svg,animals_icons/dove_5.svg
dove,https://files.svgcdn.io/noto/dove.svg,animals_icons/dove_6.svg
dove,https://files.svgcdn.io/noto-v1/dove.svg,animals_icons/dove_7.svg
dove,https://files.svgcdn.io/fluent-emoji/dove.svg,animals_icons/dove_8.svg
dove,https://files.svgcdn.io/fluent-emoji-high-contrast/dove.svg,animals_icons/dove_9.svg
dove,https://files.svgcdn.io/fluent-emoji-flat/dove.svg,animals_icons/dove_10.svg
dragon,https://files.svgcdn.io/twemoji/dragon.svg,animals_icons/dragon_4.svg
dragon,https://files.svgcdn.io/openmoji/dragon.svg,animals_icons/dragon_5.svg
dragon,https://files.svgcdn.io/noto/dragon.svg,animals_icons/dragon_6.svg
dragon,https://files.svgcdn.io/noto-v1/dragon.svg,animals_icons/dragon_7.svg
dragon,https://files.svgcdn.io/fluent-emoji/dragon.svg,animals_icons/dragon_8.svg
dragon,https://files.svgcdn.io/fluent-emoji-high-contrast/dragon.svg,animals_icons/dragon_9.svg
dragon,https://files.svgcdn.io/fluent-emoji-flat/dragon.svg,animals_icons/dragon_10.svg
dragon-face,https://files.svgcdn.io/twemoji/dragon-face.svg,animals_icons/dragon-face.svg
dragon-face,https://files.svgcdn.io/openmoji/dragon-face.svg,animals_icons/dragon-face_2.svg
dragon-face,https://files.svgcdn.io/noto/dragon-face.svg,animals_icons/dragon-face_3.svg
dragon-face,https://files.svgcdn.io/noto-v1/dragon-face.svg,animals_icons/dragon-face_4.svg
dragon-face,https://files.svgcdn.io/fluent-emoji/dragon-face.svg,animals_icons/dragon-face_5.svg
dragon-face,https://files.svgcdn.io/fluent-emoji-high-contrast/dragon-face.svg,animals_icons/dragon-face_6.svg
dragon-face,https://files.svgcdn.io/fluent-emoji-flat/dragon-face.svg,animals_icons/dragon-face_7.svg
droplet,https://files.svgcdn.io/streamline-emojis/droplet.svg,animals_icons/droplet.svg
duck,https://files.svgcdn.io/twemoji/duck.svg,animals_icons/duck_5.svg
duck,https://files.svgcdn.io/openmoji/duck.svg,animals_icons/duck_6.svg
duck,https://files.svgcdn.io/noto/duck.svg,animals_icons/duck_7.svg
duck,https://files.svgcdn.io/noto-v1/duck.svg,animals_icons/duck_8.svg
duck,https://files.svgcdn.io/fluent-emoji/duck.svg,animals_icons/duck_9.svg
duck,https://files.svgcdn.io/fluent-emoji-high-contrast/duck.svg,animals_icons/duck_10.svg
duck,https://files.svgcdn.io/fluent-emoji-flat/duck.svg,animals_icons/duck_11.svg
eagle,https://files.svgcdn.io/twemoji/eagle.svg,animals_icons/eagle_5.svg
eagle,https://files.svgcdn.io/openmoji/eagle.svg,animals_icons/eagle_6.svg
eagle,https://files.svgcdn.io/noto/eagle.svg,animals_icons/eagle_7.svg
eagle,https://files.svgcdn.io/noto-v1/eagle.svg,animals_icons/eagle_8.svg
eagle,https://files.svgcdn.io/fluent-emoji/eagle.svg,animals_icons/eagle_9.svg
eagle,https://files.svgcdn.io/fluent-emoji-high-contrast/eagle.svg,animals_icons/eagle_10.svg
eagle,https://files.svgcdn.io/fluent-emoji-flat/eagle.svg,animals_icons/eagle_11.svg
elephant,https://files.svgcdn.io/twemoji/elephant.svg,animals_icons/elephant_3.svg
elephant,https://files.svgcdn.io/streamline-emojis/elephant.svg,animals_icons/elephant_4.svg
elephant,https://files.svgcdn.io/openmoji/elephant.svg,animals_icons/elephant_5.svg
elephant,https://files.svgcdn.io/noto/elephant.svg,animals_icons/elephant_6.svg
elephant,https://files.svgcdn.io/noto-v1/elephant.svg,animals_icons/elephant_7.svg
elephant,https://files.svgcdn.io/fluent-emoji/elephant.svg,animals_icons/elephant_8.svg
elephant,https://files.svgcdn.io/fluent-emoji-high-contrast/elephant.svg,animals_icons/elephant_9.svg
elephant,https://files.svgcdn.io/fluent-emoji-flat/elephant.svg,animals_icons/elephant_10.svg
empty-nest,https://files.svgcdn.io/twemoji/empty-nest.svg,animals_icons/empty-nest.svg
empty-nest,https://files.svgcdn.io/openmoji/empty-nest.svg,animals_icons/empty-nest_2.svg
empty-nest,https://files.svgcdn.io/noto/empty-nest.svg,animals_icons/empty-nest_3.svg
empty-nest,https://files.svgcdn.io/fluent-emoji/empty-nest.svg,animals_icons/empty-nest_4.svg
empty-nest,https://files.svgcdn.io/fluent-emoji-high-contrast/empty-nest.svg,animals_icons/empty-nest_5.svg
empty-nest,https://files.svgcdn.io/fluent-emoji-flat/empty-nest.svg,animals_icons/empty-nest_6.svg
evergreen-tree,https://files.svgcdn.io/twemoji/evergreen-tree.svg,animals_icons/evergreen-tree.svg
evergreen-tree,https://files.svgcdn.io/openmoji/evergreen-tree.svg,animals_icons/evergreen-tree_2.svg
evergreen-tree,https://files.svgcdn.io/noto/evergreen-tree.svg,animals_icons/evergreen-tree_3.svg
evergreen-tree,https://files.svgcdn.io/noto-v1/evergreen-tree.svg,animals_icons/evergreen-tree_4.svg
evergreen-tree,https://files.svgcdn.io/fluent-emoji/evergreen-tree.svg,animals_icons/evergreen-tree_5.svg
evergreen-tree,https://files.svgcdn.io/fluent-emoji-high-contrast/evergreen-tree.svg,animals_icons/evergreen-tree_6.svg
evergreen-tree,https://files.svgcdn.io/fluent-emoji-flat/evergreen-tree.svg,animals_icons/evergreen-tree_7.svg
ewe,https://files.svgcdn.io/twemoji/ewe.svg,animals_icons/ewe.svg
ewe,https://files.svgcdn.io/openmoji/ewe.svg,animals_icons/ewe_2.svg
ewe,https://files.svgcdn.io/noto/ewe.svg,animals_icons/ewe_3.svg
ewe,https://files.svgcdn.io/noto-v1/ewe.svg,animals_icons/ewe_4.svg
ewe,https://files.svgcdn.io/fluent-emoji/ewe.svg,animals_icons/ewe_5.svg
ewe,https://files.svgcdn.io/fluent-emoji-high-contrast/ewe.svg,animals_icons/ewe_6.svg
ewe,https://files.svgcdn.io/fluent-emoji-flat/ewe.svg,animals_icons/ewe_7.svg
ewe-1,https://files.svgcdn.io/streamline-emojis/ewe-1.svg,animals_icons/ewe-1.svg
ewe-2,https://files.svgcdn.io/streamline-emojis/ewe-2.svg,animals_icons/ewe-2.svg
fallen-leaf,https://files.svgcdn.io/twemoji/fallen-leaf.svg,animals_icons/fallen-leaf.svg
fallen-leaf,https://files.svgcdn.io/streamline-emojis/fallen-leaf.svg,animals_icons/fallen-leaf_2.svg
fallen-leaf,https://files.svgcdn.io/openmoji/fallen-leaf.svg,animals_icons/fallen-leaf_3.svg
fallen-leaf,https://files.svgcdn.io/noto/fallen-leaf.svg,animals_icons/fallen-leaf_4.svg
fallen-leaf,https://files.svgcdn.io/noto-v1/fallen-leaf.svg,animals_icons/fallen-leaf_5.svg
fallen-leaf,https://files.svgcdn.io/fluent-emoji/fallen-leaf.svg,animals_icons/fallen-leaf_6.svg
fallen-leaf,https://files.svgcdn.io/fluent-emoji-high-contrast/fallen-leaf.svg,animals_icons/fallen-leaf_7.svg
fallen-leaf,https://files.svgcdn.io/fluent-emoji-flat/fallen-leaf.svg,animals_icons/fallen-leaf_8.svg
feather,https://files.svgcdn.io/twemoji/feather.svg,animals_icons/feather_4.svg
feather,https://files.svgcdn.io/openmoji/feather.svg,animals_icons/feather_5.svg
feather,https://files.svgcdn.io/noto/feather.svg,animals_icons/feather_6.svg
feather,https://files.svgcdn.io/fluent-emoji/feather.svg,animals_icons/feather_7.svg
feather,https://files.svgcdn.io/fluent-emoji-high-contrast/feather.svg,animals_icons/feather_8.svg
feather,https://files.svgcdn.io/fluent-emoji-flat/feather.svg,animals_icons/feather_9.svg
fire,https://files.svgcdn.io/streamline-emojis/fire.svg,animals_icons/fire.svg
first-quarter-moon,https://files.svgcdn.io/streamline-emojis/first-quarter-moon.svg,animals_icons/first-quarter-moon.svg
first-quarter-moon-face,https://files.svgcdn.io/streamline-emojis/first-quarter-moon-face.svg,animals_icons/first-quarter-moon-face.svg
fish,https://files.svgcdn.io/twemoji/fish.svg,animals_icons/fish_5.svg
fish,https://files.svgcdn.io/openmoji/fish.svg,animals_icons/fish_6.svg
fish,https://files.svgcdn.io/noto/fish.svg,animals_icons/fish_7.svg
fish,https://files.svgcdn.io/noto-v1/fish.svg,animals_icons/fish_8.svg
fish,https://files.svgcdn.io/fluent-emoji/fish.svg,animals_icons/fish_9.svg
fish,https://files.svgcdn.io/fluent-emoji-high-contrast/fish.svg,animals_icons/fish_10.svg
fish,https://files.svgcdn.io/fluent-emoji-flat/fish.svg,animals_icons/fish_11.svg
flamingo,https://files.svgcdn.io/twemoji/flamingo.svg,animals_icons/flamingo.svg
flamingo,https://files.svgcdn.io/openmoji/flamingo.svg,animals_icons/flamingo_2.svg
flamingo,https://files.svgcdn.io/noto/flamingo.svg,animals_icons/flamingo_3.svg
flamingo,https://files.svgcdn.io/fluent-emoji/flamingo.svg,animals_icons/flamingo_4.svg
flamingo,https://files.svgcdn.io/fluent-emoji-high-contrast/flamingo.svg,animals_icons/flamingo_5.svg
flamingo,https://files.svgcdn.io/fluent-emoji-flat/flamingo.svg,animals_icons/flamingo_6.svg
fly,https://files.svgcdn.io/twemoji/fly.svg,animals_icons/fly.svg
fly,https://files.svgcdn.io/openmoji/fly.svg,animals_icons/fly_2.svg
fly,https://files.svgcdn.io/noto/fly.svg,animals_icons/fly_3.svg
fly,https://files.svgcdn.io/fluent-emoji/fly.svg,animals_icons/fly_4.svg
fly,https://files.svgcdn.io/fluent-emoji-high-contrast/fly.svg,animals_icons/fly_5.svg
fly,https://files.svgcdn.io/fluent-emoji-flat/fly.svg,animals_icons/fly_6.svg
four-leaf-clover,https://files.svgcdn.io/twemoji/four-leaf-clover.svg,animals_icons/four-leaf-clover.svg
four-leaf-clover,https://files.svgcdn.io/streamline-emojis/four-leaf-clover.svg,animals_icons/four-leaf-clover_2.svg
four-leaf-clover,https://files.svgcdn.io/openmoji/four-leaf-clover.svg,animals_icons/four-leaf-clover_3.svg
four-leaf-clover,https://files.svgcdn.io/noto/four-leaf-clover.svg,animals_icons/four-leaf-clover_4.svg
four-leaf-clover,https://files.svgcdn.io/noto-v1/four-leaf-clover.svg,animals_icons/four-leaf-clover_5.svg
four-leaf-clover,https://files.svgcdn.io/fluent-emoji/four-leaf-clover.svg,animals_icons/four-leaf-clover_6.svg
four-leaf-clover,https://files.svgcdn.io/fluent-emoji-high-contrast/four-leaf-clover.svg,animals_icons/four-leaf-clover_7.svg
four-leaf-clover,https://files.svgcdn.io/fluent-emoji-flat/four-leaf-clover.svg,animals_icons/four-leaf-clover_8.svg
fox,https://files.svgcdn.io/twemoji/fox.svg,animals_icons/fox.svg
fox,https://files.svgcdn.io/openmoji/fox.svg,animals_icons/fox_2.svg
fox,https://files.svgcdn.io/noto/fox.svg,animals_icons/fox_3.svg
fox,https://files.svgcdn.io/noto-v1/fox.svg,animals_icons/fox_4.svg
fox,https://files.svgcdn.io/fluent-emoji/fox.svg,animals_icons/fox_5.svg
fox,https://files.svgcdn.io/fluent-emoji-high-contrast/fox.svg,animals_icons/fox_6.svg
fox,https://files.svgcdn.io/fluent-emoji-flat/fox.svg,animals_icons/fox_7.svg
fox-face-1,https://files.svgcdn.io/streamline-emojis/fox-face-1.svg,animals_icons/fox-face-1.svg
fox-face-2,https://files.svgcdn.io/streamline-emojis/fox-face-2.svg,animals_icons/fox-face-2.svg
frog,https://files.svgcdn.io/twemoji/frog.svg,animals_icons/frog_8.svg
frog,https://files.svgcdn.io/openmoji/frog.svg,animals_icons/frog_9.svg
